time,x,y,direction,E5:53:39:5F:31:1A,F8:9D:4B:5D:44:F4,FD:AF:34:29:05:FE,C6:62:EC:2D:90:AB,D6:77:D9:C0:A6:54,FA:C4:4A:07:18:9F,C4:35:CE:FD:FB:DF,CC:7F:D5:E0:41:92,D7:B8:72:01:49:AC,C5:EB:92:59:4D:1A,C2:80:A9:28:D0:79,FC:92:D5:14:99:90
7/12/2024 10:05,10,26,S,-66,-78,-62,,,-70,-69,,-57,-77,-74,-76
7/12/2024 10:05,10,26,S,,,-68,,,-78,-76,-59,-68,-78,-76,-76
7/12/2024 10:05,10,26,S,-78,-78,-78,-78,-68,-76,-79,,-58,-77,-78,
7/12/2024 10:05,10,26,S,-78,-65,-55,-79,-68,,-71,-59,-66,-77,-74,-83
7/12/2024 10:05,10,26,S,-64,-77,,,-70,,-71,,-56,-77,-74,-83
7/12/2024 10:05,10,26,S,,-78,-69,,,,,-65,-55,-77,,-85
7/12/2024 10:05,10,26,S,,-77,-77,,-71,,-84,-51,,-77,-75,-85
7/12/2024 10:05,10,26,S,-64,-65,,-79,,-78,,-59,-59,-77,-77,-88
7/12/2024 10:05,10,26,S,-66,-49,,,,-55,,-43,-41,-61,,-75
7/12/2024 10:05,10,26,S,-66,,-70,-79,-69,,-77,-74,-59,-76,-75,-76
7/12/2024 10:05,10,26,S,-78,,,,-70,-78,-72,-65,,,,
7/12/2024 10:05,10,26,S,,-49,-53,-65,,,,-57,-44,-63,,-61
7/12/2024 10:05,10,26,S,,-62,-63,-66,,,-70,-50,-41,-63,-59,
7/12/2024 10:05,10,26,S,-50,,,-66,-54,-67,,-43,-41,-63,-60,
7/12/2024 10:05,10,26,S,-63,-65,-69,,-71,-70,,-49,-57,-79,-76,-90
7/12/2024 10:05,10,26,S,-51,-50,-55,,-51,,,,-52,-67,-61,
7/12/2024 10:05,10,26,S,-62,,-54,-63,-55,-62,,-43,-42,,-59,-74
7/12/2024 10:05,10,26,S,-51,-49,-55,,-51,,-56,,-44,-66,-62,-68
7/12/2024 10:05,10,26,S,,-61,,-69,,,-60,-50,-41,-77,-60,-71
7/12/2024 10:05,10,26,S,-67,,-69,-83,-67,-78,-75,-59,-42,-77,-76,-89
7/12/2024 10:05,10,26,S,,-65,-69,-81,,,-76,-73,,-79,-76,-82
7/12/2024 10:05,10,26,S,-66,,,-82,,,,,-58,,-77,-90
7/12/2024 10:05,10,26,S,,-65,,,,-71,,-65,-42,,,-76
7/12/2024 10:05,10,26,S,-63,-77,-68,,-67,-77,-74,-60,-59,-76,-76,
7/12/2024 10:05,10,26,S,,,,-79,-70,,,-66,-56,-78,,-77
7/12/2024 10:05,10,26,S,-64,-77,,,-68,-78,-74,-59,-50,-77,-77,-88
7/12/2024 10:06,10,26,S,-66,-78,,,,,-75,-60,-61,,-77,-76
7/12/2024 10:06,10,26,S,-63,-77,,,,,-75,-64,-59,-77,,-75
7/12/2024 10:06,10,26,S,-77,-65,-70,-79,-53,-71,-57,-60,-57,-78,,-77
7/12/2024 10:06,10,26,S,-67,,-68,-81,-71,-78,,-73,,,,
7/12/2024 10:06,10,26,S,-67,-65,-70,,,-71,-71,-59,-56,-77,-75,-77
7/12/2024 10:06,10,26,S,,,,-83,-69,,,,,-78,-77,-76
7/12/2024 10:06,10,26,S,-77,-76,-68,-81,,-70,-76,,-57,-77,-77,-76
7/12/2024 10:06,10,26,S,-64,-78,,,-67,-78,,,,-78,-78,
7/12/2024 10:06,10,26,S,-76,,,-79,,-70,,-75,-57,-78,-77,-87
7/12/2024 10:06,10,26,S,-64,-76,,-81,,-77,,,-59,-76,,-88
7/12/2024 10:06,10,26,S,,-76,,-79,,,,,-57,-78,-75,-87
7/12/2024 10:06,10,26,S,-66,-76,-69,-81,,-78,,,-57,-78,-77,-82
7/12/2024 10:06,10,26,S,-50,-62,-54,-71,,,,,-42,-63,,-71
7/12/2024 10:06,10,26,S,-48,-79,,,,-78,,-51,-52,-62,,-73
7/12/2024 10:06,10,26,S,-51,,-54,-68,-53,-55,-59,,-43,-62,-67,
7/12/2024 10:06,10,26,S,,,,,,,,,,,,
7/12/2024 10:06,10,26,S,-67,,,-79,,-76,-76,,-57,-77,-75,-83
7/12/2024 10:06,10,26,S,,-65,-70,-79,,,,,,-77,-76,-76
7/12/2024 10:06,10,26,S,-66,-77,-69,,-53,-77,,,-60,-78,,-88
7/12/2024 10:06,10,26,S,,-78,,-79,-67,,-70,,-56,-78,,-82
7/12/2024 10:06,10,26,S,,-77,-70,,-71,-70,,,-57,-77,-76,-81
7/12/2024 10:06,10,26,S,,,-78,,-67,,-71,,-59,,-75,
7/12/2024 10:07,10,26,W,-61,-49,-62,-60,-49,-71,-54,-47,-46,,-61,-63
7/12/2024 10:07,10,26,W,,-44,,-65,-53,,,-47,-46,,-61,-64
7/12/2024 10:07,10,26,W,-58,-44,,-61,-53,-69,,-47,-47,-61,-61,
7/12/2024 10:07,10,26,W,-68,-55,-54,,-52,,-46,,,-73,-54,
7/12/2024 10:07,10,26,W,,-44,,,-52,,-48,-47,,-61,-59,-67
7/12/2024 10:07,10,26,W,,-55,-54,-60,,,-48,,-51,-60,-58,-63
7/12/2024 10:07,10,26,W,,-44,-66,,-51,,,-47,,-66,-63,-69
7/12/2024 10:07,10,26,W,-72,-60,,-79,,,,-47,-62,-83,-73,
7/12/2024 10:07,10,26,W,-73,-44,,-61,-67,-58,,-48,-47,-68,-73,-63
7/12/2024 10:07,10,26,W,-60,-55,-54,,-52,,,-52,-52,-77,-53,-70
7/12/2024 10:07,10,26,W,-72,-60,,-78,-65,-83,-65,-64,-66,-75,,-79
7/12/2024 10:07,10,26,W,,-65,-69,,-68,-70,,,,-76,-71,-78
7/12/2024 10:08,10,26,W,-72,-59,,,-66,-83,-67,-64,-62,-76,-71,
7/12/2024 10:08,10,26,W,,-72,,-79,-67,-81,-65,-62,-61,-74,-74,-81
7/12/2024 10:08,10,26,W,-73,-60,-76,,,-74,-59,-64,-62,-84,-73,-79
7/12/2024 10:08,10,26,W,-79,-66,-71,-74,,,-61,,-68,-84,-70,-77
7/12/2024 10:08,10,26,W,-72,-71,,-79,,,-65,,-62,-83,-74,
7/12/2024 10:08,10,26,W,-77,-56,-72,,-69,,-62,-62,-67,-84,-69,-83
7/12/2024 10:08,10,26,W,,,-75,,-65,,-65,,-63,-75,-71,
7/12/2024 10:08,10,26,W,,,,-80,,,-64,-61,-63,-84,-73,-77
7/12/2024 10:08,10,26,W,,,-69,-75,-68,,-61,-62,-62,,-55,-72
7/12/2024 10:08,10,26,W,-77,,-69,-74,-68,,-61,,-67,-86,-73,-78
7/12/2024 10:08,10,26,W,,-60,,,,,-62,,-62,-75,-71,-82
7/12/2024 10:08,10,26,W,,-66,,-69,,,-71,-64,-67,,,
7/12/2024 10:08,10,26,W,-73,-60,,-79,,-69,-65,-64,-63,,-71,-76
7/12/2024 10:08,10,26,W,,,-68,,,-83,-69,-68,-62,-86,-69,-79
7/12/2024 10:08,10,26,W,,,,-81,-68,,,-62,-62,-75,-77,-82
7/12/2024 10:08,10,26,W,-78,-66,-70,-79,-67,,,-59,-68,,-70,-81
7/12/2024 10:08,10,26,W,,-71,,,-68,-69,,-62,-65,-84,-71,-78
7/12/2024 10:08,10,26,W,-73,-64,,-80,-68,-81,-69,-69,-62,-83,-74,-76
7/12/2024 10:08,10,26,W,,,,,,-83,,-62,-66,-83,-76,-76
7/12/2024 10:08,10,26,W,,-65,,,,,-62,,-62,-88,-78,
7/12/2024 10:08,10,26,W,-78,,-60,,-68,-75,-69,,-68,,-71,-77
7/12/2024 10:08,10,26,W,,-66,-69,,-68,,-70,,-62,,-76,-79
7/12/2024 10:08,10,26,W,-79,-73,-70,-75,,,-69,-62,-66,,-71,-79
7/12/2024 10:08,10,26,W,,-60,,-77,-68,-67,-65,-67,-68,-75,-68,-77
7/12/2024 10:08,10,26,W,-58,,-55,-69,,-72,-46,-46,-47,-73,-57,-63
7/12/2024 10:08,10,26,W,-75,-50,-53,-78,-68,-58,-48,-54,,-86,-71,-81
7/12/2024 10:08,10,26,W,-75,,-70,-75,-69,,-62,-69,-68,-87,-76,
7/12/2024 10:08,10,26,W,,,-62,,,,-53,,-52,-88,,-64
7/12/2024 10:08,10,26,W,,,-69,-79,-53,-58,-52,-61,-67,-83,,-67
7/12/2024 10:08,10,26,W,,-71,,,-68,,,,-67,-75,,-77
7/12/2024 10:08,10,26,W,-80,-71,-69,-75,-64,-74,-69,-68,-64,,-74,-77
7/12/2024 10:08,10,26,W,,-66,-69,-80,-68,-68,-53,,-67,-75,,-77
7/12/2024 10:08,10,26,W,,-65,,,-68,-74,-61,-53,-52,,-76,-79
7/12/2024 10:08,10,26,W,,-60,,-76,,,-64,-64,,-76,-76,-77
7/12/2024 10:08,10,26,W,,,,,,-74,-61,-61,-67,-84,-71,-82
7/12/2024 10:08,10,26,W,,,-68,-80,-67,-69,-65,-61,,-83,-68,-78
7/12/2024 10:08,10,26,W,-73,-71,-70,,-66,,-62,-68,-66,-74,-75,-79
7/12/2024 10:08,10,26,W,,,,-60,-68,-87,,-63,-63,-84,-74,-77
7/12/2024 10:08,10,26,W,,-66,-70,-76,-68,-75,,-54,-63,-83,-75,-83
7/12/2024 10:08,10,26,W,-71,,,-81,-69,-74,-63,,,-75,-75,-79
7/12/2024 10:09,10,26,W,-79,,,,-67,,-62,-68,-62,-85,,-83
7/12/2024 10:09,10,26,W,-72,,-75,-75,,,,-64,-62,-87,-76,-78
7/12/2024 10:09,10,26,W,-75,,-69,-75,-67,,-62,-68,-66,-85,-70,-79
7/12/2024 10:09,10,26,W,,-60,-74,,,-79,,-64,-63,-75,-77,-83
7/12/2024 10:09,10,26,W,-75,-60,-74,,,,-66,,-62,-75,-72,-83
7/12/2024 10:09,10,26,W,-72,,-69,-76,-69,,,-64,-69,,-69,-78
7/12/2024 10:09,10,26,W,,-60,-74,,,,-70,-64,-66,,-77,-79
7/12/2024 10:09,10,26,W,-73,-59,-70,,-68,-74,-70,,-62,,-77,-77
7/12/2024 10:09,10,26,N,-56,-45,-46,,-49,-50,-42,,,-74,-58,-70
7/12/2024 10:09,10,26,N,-51,-43,,,,-49,-47,-60,-49,,-73,-59
7/12/2024 10:09,10,26,N,-55,-43,,-60,,,,,-49,-67,-73,
7/12/2024 10:09,10,26,N,-67,,-44,,-64,,-58,,-47,-72,,-74
7/12/2024 10:09,10,26,N,,,-47,-61,-61,-50,-47,,-50,,-57,-72
7/12/2024 10:09,10,26,N,-51,-52,-47,-61,-48,,,-47,-50,,,-59
7/12/2024 10:09,10,26,N,-70,-67,-46,-75,,,-58,-62,-63,-72,-88,-74
7/12/2024 10:09,10,26,N,-53,-42,,-63,,-48,-42,-47,,-66,-76,-69
7/12/2024 10:10,10,26,N,-51,-43,-46,-63,-48,-48,-42,-47,-47,-66,,-58
7/12/2024 10:10,10,26,N,,,-63,-74,-64,-77,-58,-63,-62,-80,,-82
7/12/2024 10:10,10,26,N,-70,-61,,,-64,-71,,,,-81,,
7/12/2024 10:10,10,26,N,-67,,-63,,-79,-64,-58,-76,-62,-81,-86,-74
7/12/2024 10:10,10,26,N,-69,,,,-66,-76,-59,-75,-61,-76,-84,-74
7/12/2024 10:10,10,26,N,-51,,,,-64,,-49,-47,-64,-63,-56,-70
7/12/2024 10:10,10,26,N,-53,,-46,-62,-46,-48,-44,,-49,-65,-76,-62
7/12/2024 10:10,10,26,N,-69,,-60,,-65,,-69,-62,-65,,-87,-74
7/12/2024 10:10,10,26,N,-69,,,,,,-69,-75,,-82,-91,-79
7/12/2024 10:10,10,26,N,-53,-51,-46,-61,,-49,-49,,-49,-67,,
7/12/2024 10:10,10,26,N,,,-63,,,,,,-64,-82,,-83
7/12/2024 10:10,10,26,N,-70,-66,-64,-75,-63,-65,,-63,-65,-84,-78,-81
7/12/2024 10:10,10,26,N,,-61,,-85,-63,-77,,-76,,-80,-80,-82
7/12/2024 10:10,10,26,N,-70,,,-75,-64,-57,-58,,-62,-78,-84,
7/12/2024 10:10,10,26,N,-67,-59,-63,-77,-78,,-65,-62,-65,-78,-82,-90
7/12/2024 10:10,10,26,N,-70,-67,-63,,-63,-80,,-71,-64,-64,,-81
7/12/2024 10:10,10,26,N,-68,-61,-63,-75,-63,-79,,,-64,-81,-84,-94
7/12/2024 10:10,10,26,N,,,-59,,-63,-63,-57,-61,-65,-77,,-80
7/12/2024 10:10,10,26,N,,-61,-63,-84,,,-57,-68,-53,-81,,-83
7/12/2024 10:10,10,26,N,,,,,-64,-79,-57,-69,-63,-86,,-83
7/12/2024 10:10,10,26,N,-70,,-63,,-76,,-58,-62,-65,-78,,-93
7/12/2024 10:10,10,26,N,,-66,-63,,-63,-64,-67,,-65,-75,,-91
7/12/2024 10:10,10,26,N,-70,-61,-63,-75,,-73,-64,,-63,-82,,
7/12/2024 10:10,10,26,N,-71,-66,-63,-86,-63,-63,-57,-62,-65,-80,,-73
7/12/2024 10:10,10,26,N,-66,-59,,-75,-54,,-65,-62,-66,-81,-83,-73
7/12/2024 10:10,10,26,N,,,,,-63,-72,-58,,,-84,-83,-83
7/12/2024 10:10,10,26,N,-70,-66,-63,,-65,,-64,-73,-63,,-84,
7/12/2024 10:10,10,26,N,,,-62,-76,,-64,-58,-75,,-79,,-83
7/12/2024 10:10,10,26,N,-66,-59,,-76,-65,,-67,,-63,-85,-89,-74
7/12/2024 10:10,10,26,N,-70,,-64,-75,-62,-65,-67,-69,-63,-82,,
7/12/2024 10:10,10,26,N,-68,-61,,,-63,-63,-66,,-62,-86,,
7/12/2024 10:10,10,26,N,,-59,-61,,-64,,-65,-68,-63,-83,,-73
7/12/2024 10:10,10,26,N,,-54,,-77,-65,-66,-58,,-64,-82,,-82
7/12/2024 10:10,10,26,N,-68,-61,-64,-84,,-65,-58,-53,-63,-81,-90,
7/12/2024 10:10,10,26,N,-68,-58,-62,-77,,,-64,-74,,-88,,
7/12/2024 10:10,10,26,N,,,,,,-65,-51,-69,-65,-81,-91,
7/12/2024 10:10,10,26,N,-52,-46,-47,-84,-64,-62,,-71,-48,-77,-91,-58
7/12/2024 10:10,10,26,N,-53,-45,-47,,-49,-49,-42,-56,,,,-73
7/12/2024 10:10,10,26,N,-67,-66,-62,-77,-65,-65,-64,,-63,-81,,-94
7/12/2024 10:10,10,26,N,,-60,-47,,-63,,-64,-64,-63,-77,-88,
7/12/2024 10:11,10,26,N,-51,,-47,-69,,,-42,,,-61,-78,-58
7/12/2024 10:11,10,26,N,,,,,-63,,-57,-69,-65,-76,,-73
7/12/2024 10:11,10,26,N,,,-62,-86,,-63,-64,,-63,-70,,-85
7/12/2024 10:11,10,26,N,,-59,-60,,-63,-65,-64,-62,-63,-85,,-73
7/12/2024 10:11,10,26,N,,,-63,-72,-64,,-67,,-63,,-90,-78
7/12/2024 10:11,10,26,N,-69,,,-76,-64,,-67,-68,-66,,,-73
7/12/2024 10:11,10,26,N,-67,-67,,-76,,,,,-63,-78,,-73
7/12/2024 10:11,10,26,N,-69,-59,,,,-65,-67,,-65,-78,,-91
7/12/2024 10:11,10,26,N,-70,,-63,-77,-65,-65,-58,-61,,-83,-73,-91
7/12/2024 10:11,10,26,N,-67,,,,-63,-79,-64,,-63,-86,-90,-91
7/12/2024 10:11,10,26,N,-67,-67,-42,-85,,-79,,-62,,,,-75
7/12/2024 10:11,10,26,N,,-61,,-76,-63,-64,-66,,-63,-88,-86,-90
7/12/2024 10:12,10,26,E,-55,-58,-62,-63,-53,-47,-40,-47,-44,-64,-55,
7/12/2024 10:12,10,26,E,,-56,,-63,-50,-57,-46,,-47,-63,,-75
7/12/2024 10:12,10,26,E,-73,-56,-72,-76,-65,-70,-61,,-66,-73,-56,-79
7/12/2024 10:12,10,26,E,,-73,-76,-75,-66,,-62,-66,-68,-73,-72,-86
7/12/2024 10:12,10,26,E,-70,,,-76,-68,,,-71,,-79,-75,-87
7/12/2024 10:12,10,26,E,-72,-70,,-80,,,-62,-66,-64,,-54,
7/12/2024 10:12,10,26,E,,-70,-64,-76,,-63,-56,-71,-61,-80,-77,
7/12/2024 10:12,10,26,E,-73,-72,-76,-73,,,-56,-65,-65,-73,-75,-92
7/12/2024 10:12,10,26,E,-69,,,,-64,-63,-72,-53,-60,,,-89
7/12/2024 10:12,10,26,E,,,-72,-80,-75,-63,,,-60,-81,-72,-90
7/12/2024 10:12,10,26,E,,,,-76,-70,,-71,,,-78,-74,-79
7/12/2024 10:12,10,26,E,-70,-71,-74,-79,,,,,-50,,-72,-79
7/12/2024 10:12,10,26,E,,-58,-56,-63,-53,,-39,,-44,-58,-77,-77
7/12/2024 10:12,10,26,E,,,,-67,,-55,-44,-49,-44,,-56,-76
7/12/2024 10:12,10,26,E,-74,-71,-76,,-65,,-61,-56,-65,-80,,
7/12/2024 10:12,10,26,E,,-53,,-67,,,-55,-46,-52,-59,-56,-67
7/12/2024 10:12,10,26,E,-73,-71,,,,-63,-61,-66,-65,-80,-74,
7/12/2024 10:12,10,26,E,,-69,,-79,-65,-71,-60,,,-74,-73,-79
7/12/2024 10:12,10,26,E,-55,-58,,,,,-46,-53,-45,-63,,-78
7/12/2024 10:12,10,26,E,-55,-56,-75,-78,-65,-55,-55,,-49,,-57,
7/12/2024 10:12,10,26,E,-73,-69,-77,-76,-69,-62,,,-56,-73,-73,
7/12/2024 10:12,10,26,E,-71,-73,,-79,-76,,,-70,,-79,-70,-79
7/12/2024 10:12,10,26,E,,,,-75,,-62,-61,,,-87,-59,
7/12/2024 10:12,10,26,E,-70,,-73,-78,-64,,,-69,-60,-80,-71,-90
7/12/2024 10:12,10,26,E,,-72,,-76,-69,-63,,-67,,-73,,-90
7/12/2024 10:12,10,26,E,,,,-76,-71,,-72,-61,-60,,-73,-87
7/12/2024 10:12,10,26,E,,,-76,-79,-65,-63,-71,,-60,-72,-75,-80
7/12/2024 10:12,10,26,E,-69,-69,-76,-79,-65,,,-62,-65,-72,-71,-78
7/12/2024 10:12,10,26,E,-73,,,,,-62,-70,,-60,-73,,-91
7/12/2024 10:12,10,26,E,-70,-72,-77,,-76,,-70,,-61,-73,-74,-88
7/12/2024 10:12,10,26,E,-74,-72,,-76,-65,-63,-62,-67,-59,-73,-75,-87
7/12/2024 10:12,10,26,E,-70,-69,-64,,-65,-61,-71,-71,-60,-74,,-80
7/12/2024 10:12,10,26,E,-73,-69,,-77,-70,,-71,-63,-65,-74,-74,
7/12/2024 10:12,10,26,E,,,,-76,-70,,-55,-66,,-74,-72,-89
7/12/2024 10:12,10,26,E,,,,-81,-69,,,,-60,-72,-73,-79
7/12/2024 10:12,10,26,E,,,-73,,,,,-68,-67,-81,-71,-89
7/12/2024 10:12,10,26,E,,-71,,,,-62,-61,,-60,-74,-74,-89
7/12/2024 10:13,10,26,E,-71,-74,-64,-78,-65,,,,-65,-73,,-79
7/12/2024 10:13,10,26,E,-70,,,,-65,-71,-70,-62,-65,-72,-73,-81
7/12/2024 10:13,10,26,E,-69,,-64,,-76,-52,-55,-69,,,-71,-78
7/12/2024 10:13,10,26,E,-69,,-65,-79,-71,,,-62,-60,,-73,-79
7/12/2024 10:13,10,26,E,-70,,,-77,,-71,,-67,-65,,-71,-79
7/12/2024 10:13,10,26,E,,-70,-77,,,-62,-70,-61,-65,-72,-76,
7/12/2024 10:13,10,26,E,-70,,,-79,-64,,-55,-61,-64,,-74,-87
7/12/2024 10:13,10,26,E,-70,,-64,-77,-63,-73,-54,-62,-65,-80,-74,-79
7/12/2024 10:13,10,26,E,-69,,-57,,,,-55,-69,-68,-73,-61,
7/12/2024 10:13,10,26,E,,,,-67,,,,,,,,
7/12/2024 10:13,10,26,E,-69,-70,,-77,-68,-63,-71,-61,-60,,-73,-80
7/12/2024 10:13,10,26,E,,,-64,-64,-65,-71,-56,-69,,-79,-76,-80
7/12/2024 10:13,10,26,E,-55,,,-62,-49,,,-54,,-58,-61,-73
7/12/2024 10:13,10,26,E,-73,,,,,,-45,-69,-68,,-76,-89
7/12/2024 10:13,10,26,E,,-71,,,-69,-72,-55,-58,-51,-81,-76,
7/12/2024 10:13,10,26,E,-54,,,-78,,,-55,-67,,-88,-75,-88
7/12/2024 10:13,10,26,E,-69,-71,-63,-78,-65,-63,,-61,-59,-81,,
7/12/2024 10:13,10,26,E,-69,-73,,-77,,-71,,-69,,-92,-73,-89
7/12/2024 10:13,10,26,E,,,,-78,-64,-46,-56,,-60,-73,-75,-79
7/12/2024 10:13,10,26,E,-73,,-72,-76,,-63,-61,-67,-68,-72,-70,-87
7/12/2024 10:13,10,26,E,,,-67,-77,-69,,-71,-70,-61,-73,-71,-88
7/12/2024 10:13,10,26,E,-71,,-64,-77,-65,,,,-65,-80,-77,
7/12/2024 10:13,10,26,E,-69,,-64,-78,,,,,-60,-80,-77,
7/12/2024 10:14,10,34,S,,,,,-56,-69,-51,-51,-39,-73,,
7/12/2024 10:14,10,34,S,-55,-57,-59,-62,-56,,-53,-52,-40,-53,-54,
7/12/2024 10:14,10,34,S,-57,-66,-73,,-66,,-72,-65,,,-72,-86
7/12/2024 10:14,10,34,S,-66,-63,-73,,,-85,-68,,-56,-69,-68,-86
7/12/2024 10:14,10,34,S,-66,,-73,,,-85,,-55,-56,-87,,
7/12/2024 10:14,10,34,S,,-66,,,-65,-68,,-66,-62,,-71,-86
7/12/2024 10:15,10,34,S,,-59,,-81,-71,-87,,-64,-56,-88,-70,
7/12/2024 10:15,10,34,S,-96,-68,,,-71,,,,,-75,,-90
7/12/2024 10:15,10,34,S,-69,,,-88,-72,,,-64,-56,-69,-69,-90
7/12/2024 10:15,10,34,S,-91,-68,-76,,-72,-85,,-65,,-87,-70,-91
7/12/2024 10:15,10,34,S,-67,-57,,-82,,,-69,-65,-55,-69,-69,
7/12/2024 10:15,10,34,S,-91,-68,-75,,-72,-90,-87,-65,-56,-74,-73,-89
7/12/2024 10:15,10,34,S,-57,-73,-74,,-66,,-67,,-56,-75,-68,-87
7/12/2024 10:15,10,34,S,-69,,-75,-82,,,,,-55,-70,-69,
7/12/2024 10:15,10,34,S,-69,-72,-75,-86,-72,,-67,-69,-56,,-70,
7/12/2024 10:15,10,34,S,,-67,-80,,,-73,-84,-66,-63,-76,-69,
7/12/2024 10:15,10,34,S,,-67,-74,-82,-71,,,-64,-54,-69,-73,-86
7/12/2024 10:15,10,34,S,,-67,-73,,,-84,,,,-70,-67,
7/12/2024 10:15,10,34,S,-69,,,-82,-66,,-86,,-54,-85,-73,-88
7/12/2024 10:15,10,34,S,-69,-68,-75,,,,-74,,-56,,-69,
7/12/2024 10:15,10,34,S,-54,-59,,-75,-74,,-69,-74,-46,-79,-57,
7/12/2024 10:15,10,34,S,,-50,,,,-75,,,-45,-55,-54,-83
7/12/2024 10:15,10,34,S,-55,-50,,,-71,,-68,-70,-56,-84,-72,
7/12/2024 10:15,10,34,S,,-68,-82,,-71,-82,-81,,-63,-75,-73,-85
7/12/2024 10:15,10,34,S,-66,-73,-74,-81,-66,,-68,,-56,-70,-73,
7/12/2024 10:15,10,34,S,,,-81,-68,,,,-64,-56,,,-85
7/12/2024 10:15,10,34,S,,-54,-59,,-58,-70,-69,,-40,-75,-53,
7/12/2024 10:15,10,34,S,,-50,-71,,,-59,-72,,-40,,-59,
7/12/2024 10:15,10,34,S,,,-67,,-72,,,-65,-55,-87,-74,-89
7/12/2024 10:15,10,34,S,,,-70,,-64,,,-49,-40,-59,-54,
7/12/2024 10:15,10,34,S,-70,,-74,-71,-67,,,-68,-56,,-73,-94
7/12/2024 10:15,10,34,S,-92,-67,-74,,-72,,-73,-65,-56,-74,-69,-85
7/12/2024 10:15,10,34,S,-70,-66,-75,,-71,,,-66,,-89,-74,
7/12/2024 10:15,10,34,S,,-66,-76,,-71,-74,,-67,-62,-70,-69,-86
7/12/2024 10:15,10,34,S,,-68,-75,-86,-71,,-73,,-56,-88,-69,
7/12/2024 10:15,10,34,S,,,-83,-76,-71,,-72,-67,-56,-76,-71,
7/12/2024 10:15,10,34,S,-69,-68,,,-71,-84,-73,-71,-56,-74,,
7/12/2024 10:15,10,34,S,,-66,,,-72,-82,-79,-65,-56,-70,-68,
7/12/2024 10:15,10,34,S,,-73,-75,-76,-71,-90,-73,,-56,-69,-68,-85
7/12/2024 10:15,10,34,S,-66,-66,-75,,-71,,-74,-64,-46,,,-86
7/12/2024 10:15,10,34,S,-90,-66,,-77,-72,,,,-56,-84,,-93
7/12/2024 10:15,10,34,S,,-66,-84,,,,,-66,,-74,,-88
7/12/2024 10:15,10,34,S,-69,,,,-71,-73,-79,,-55,-86,,
7/12/2024 10:15,10,34,S,-67,-65,,,-70,,,-67,-56,-69,-72,-93
7/12/2024 10:15,10,34,S,,-72,-83,,,,-73,-65,-56,-75,-69,
7/12/2024 10:16,10,34,S,-67,-65,,,-71,,-69,-63,,,-69,-86
7/12/2024 10:16,10,34,S,,-73,,,-71,,,-65,-55,-75,-70,
7/12/2024 10:16,10,34,S,,,,,,,,-71,-62,-70,-73,
7/12/2024 10:16,10,34,S,-92,,-74,,-71,-85,-79,-66,-56,,-73,
7/12/2024 10:16,10,34,S,,-67,-70,,-69,,,-64,-39,-54,,-86
7/12/2024 10:16,10,34,S,,-50,,-62,-55,-73,-55,-49,-45,-61,,-71
7/12/2024 10:16,10,34,S,-51,-58,-61,,,-58,-55,-56,-39,-69,-54,-79
7/12/2024 10:16,10,34,S,,,-60,-61,,-72,-61,-57,-55,-54,-64,-76
7/12/2024 10:16,10,34,S,-66,-66,,,-57,,-53,-64,-56,-69,-73,-91
7/12/2024 10:16,10,34,S,,,,,,,,,,,,
7/12/2024 10:16,10,34,S,-51,,-59,-61,,,,-48,-33,-62,-57,-76
7/12/2024 10:16,10,34,S,-69,-74,-76,-79,,-59,-67,-64,-62,-88,-69,
7/12/2024 10:16,10,34,S,,-73,-79,,,-91,-70,-65,-54,-70,-73,-87
7/12/2024 10:16,10,34,S,-51,-56,,,-56,,,-48,-40,,-57,-77
7/12/2024 10:16,10,34,S,,,-80,,-64,-85,,-49,-40,-70,-74,-88
7/12/2024 10:17,10,34,W,,-53,,,-55,,,,-39,-52,-67,
7/12/2024 10:17,10,34,W,-74,,-54,-67,-60,-63,-53,-47,-43,-51,,-69
7/12/2024 10:17,10,34,W,,-56,,-58,,,-53,,-40,-58,,-64
7/12/2024 10:17,10,34,W,-69,,-68,,-76,,-63,-46,-56,-66,,-80
7/12/2024 10:17,10,34,W,-82,,,,,,-69,,-56,-73,-82,
7/12/2024 10:17,10,34,W,-91,,,,,-79,-63,-62,-61,-66,-67,-81
7/12/2024 10:17,10,34,W,-87,-68,-65,,-76,,-62,,-55,-67,,-83
7/12/2024 10:17,10,34,W,-95,,-69,,-77,-78,,-58,-60,-66,-67,-83
7/12/2024 10:17,10,34,W,-85,-67,-70,,,,,,,-68,-83,-78
7/12/2024 10:17,10,34,W,,,,,,-63,-64,,-60,-73,-63,-83
7/12/2024 10:17,10,34,W,-90,-72,,-81,,,-63,,-55,-66,-70,
7/12/2024 10:17,10,34,W,-65,-72,,-75,-70,,-63,-58,-60,-72,,
7/12/2024 10:17,10,34,W,-84,-66,-70,,-71,,-63,,-55,-69,-81,
7/12/2024 10:17,10,34,W,,,,,,-76,,-61,-56,-72,-68,-81
7/12/2024 10:17,10,34,W,-85,,-71,,-77,,-64,,-55,-68,-71,-82
7/12/2024 10:17,10,34,W,,,-70,-84,,,-62,-64,-55,-70,,
7/12/2024 10:17,10,34,W,-92,-68,-69,-86,,-79,-64,-62,-55,-66,,-79
7/12/2024 10:17,10,34,W,-65,,-54,,,,,-58,-60,,-51,
7/12/2024 10:17,10,34,W,-86,,-69,,,,-69,-63,-55,-69,-81,
7/12/2024 10:17,10,34,W,-64,,-71,,,,-63,-58,-57,-72,,-79
